time,acc,auropharma,axisbank,bajajauto,biocon,britannia,cipla,dabur,divislab,drreddy,godrejcp,hcltech,hdfcbank,heromotor,hindunilver,icicibank,indusindbank,infy,kotakbank,m_m,marico,maruti,mindtree,nestleind,sbin,sunpharma,tatamotors,tcs,tech_m,wipro,shreecem,ultracemco
1545191100,1548.95,736.4,641.65,2872.6,317.9,3230.75,526.7,456.4,1518.7,2622.7,840.15,480.35,1065.43,3314.15,1851.7,366.45,1620,667,1230.7,783.1,394.3,7937.25,853.4,11227.5,300.75,424.9,174,1973.95,711.9,255.56,17548.4,4099.3
1545277500,1541.15,728.3,634.9,2895.5,319.98,3180.45,521.75,445.3,1516.1,2636.15,829.15,481.38,1070.28,3372.5,1841.5,363,1620.1,669.05,1240.3,796.2,382.05,7827.5,851.7,11255.6,294.9,430.05,176.25,1960.75,708.6,250.76,17507.45,4057.35
1545363900,1493.8,722.1,622.75,2816.1,311.2,3128,517.85,439,1478.75,2610.3,805.25,477.27,1059.13,3324.3,1808.1,354.25,1580.95,646.7,1231.85,782.05,378.7,7558.25,846.65,11009.95,292.55,425.25,176.15,1902.05,696.2,242.4,17165.8,3986.3
1545623100,1450.1,716.95,616.35,2730.65,305.15,3101.3,518.9,427.3,1451.15,2605.6,804.4,469.83,1043.72,3174.85,1790.05,353.5,1565.45,649.15,1242,787.75,371.65,7538.25,838.85,10947.25,293.3,424.35,172.65,1920.6,697.45,244.76,16774.7,3925.65
1545795900,1480.8,719.5,620.55,2742.5,307.92,3093.05,515.05,423.7,1457.05,2624.9,801.45,472.33,1062.38,3181.55,1795.65,355.95,1561.25,645.05,1251.05,789.1,368.7,7580.4,854.5,10804.95,294.7,414.85,171.3,1892.2,694.7,244.58,17099.25,3998.55
1545882300,1467.4,716.2,621.4,2753.4,307.73,3095.6,521.3,432.8,1479.9,2604.1,818.15,476.15,1058.97,3142.9,1824.4,357.15,1573.95,658.65,1247.75,796.85,377.9,7537.05,864.7,11011.4,293.55,413.85,169.4,1913.1,712.95,245.36,17003.15,3992.9
1545968700,1487.3,727.3,628.6,2737.55,312.38,3121.5,525.55,436.5,1477.85,2640.1,816.45,480.52,1067.1,3141.25,1833.75,362.65,1592.3,660.2,1249.45,808,378.45,7558.7,868.5,11296.15,296.55,426.95,171.95,1907.1,717.2,247.76,17385.35,4032.75
1546227900,1512.7,735.8,624.15,2735.9,316.6,3136.1,522.65,433.8,1491.4,2633.95,816.5,483.05,1067.93,3116.05,1831.05,362.2,1607.5,663,1261.95,809.7,376.2,7515.2,867.25,11151.4,297.55,432.95,173.75,1904.75,725.3,247.54,17360.7,4019.5
1546314300,1499.1,736.15,630.85,2740.95,314.77,3121.85,524.85,424.95,1485.45,2626,810.85,482.13,1078.93,3144.15,1814.2,364.9,1603.95,667.55,1255.75,778.95,375,7528.6,867.4,11092.2,301.25,435.4,174.65,1912.9,723.6,245.74,17107.15,4031.8
1546400700,1488.35,726.05,622.55,2700.3,313.13,3127.85,517.6,419.05,1478.45,2618.35,810.45,475.58,1068.22,3062.95,1794.95,365.2,1585.6,670.9,1244.6,746.25,374.2,7314.35,862.05,11119.1,295.45,441.2,169.05,1926.9,716.15,244.01,17004.85,4013.7
1546487100,1456.85,716.9,611.85,2707.6,308.05,3153.15,514.35,423.8,1445.8,2594.3,817.7,475.48,1061.85,3024.75,1799.1,363.85,1570.45,671.1,1242.55,723.15,379.25,7246.1,834.55,11245.35,292.95,437.3,166.65,1903.35,695.25,244.16,16987.9,3922.55
1546573500,1474.7,730,623.45,2738.95,311.35,3136.45,516.05,421.7,1470.2,2617.65,808.8,468.05,1065.9,3001,1793.35,367.2,1558.65,663.05,1254.7,728.9,380.5,7280.1,817.3,10906.7,299.3,435.75,171.8,1878.3,685.8,242.92,16824.4,3937.9
1546832700,1485.15,726.4,638.8,2665.1,311.75,3156.35,516.55,422.65,1489.3,2573.45,805.3,472.17,1065.75,2973.9,1792.25,368.25,1567.9,674.5,1250.6,732.9,387.55,7389.3,835.65,10848.55,297.1,431.8,176.25,1898.75,691.7,242.66,16976.45,3937.1
1546919100,1484.8,749.35,652.4,2704.1,315.55,3107.75,516.8,419.4,1468.15,2586.15,784.65,473.92,1056.07,2985.2,1779.75,380.45,1585.15,673.55,1236.4,727.65,383.2,7470.4,822.3,11040.1,306.2,449.45,180.9,1898.65,693.9,243.79,16839.25,3936.35
1547005500,1457.15,759.35,670.8,2702.05,316.9,3110.1,512.95,423.7,1481.25,2616.2,778.65,470.58,1060.5,2951.05,1794.8,381.95,1608.4,675.3,1240.4,729.95,386,7507.75,825,11285.1,305.9,449.7,184.05,1890.25,697.15,245.89,16404.95,3837.3
1547091900,1454.4,778.6,665.9,2730.45,316.08,3106.8,516.35,422.8,1525.2,2612.65,784.05,469.5,1059.4,2935.1,1796.4,381.1,1572.05,678.6,1225.55,736.2,388.45,7424.35,814.15,11447.2,306.3,446.25,186.75,1890.6,696.25,243.94,16523.05,3831.55
1547178300,1462.55,773.75,667.95,2726.45,322.15,3107.9,513.05,423.95,1513.6,2602.55,783.5,471.3,1060.45,2913.95,1778.9,380.45,1524,682.2,1226.45,730.7,383.7,7355.4,834.25,11326.45,303.9,445.45,181.2,1847.9,701.25,245.96,15994.35,3789.8
1547437500,1467.9,773.45,662.35,2704,323.55,3129.7,514.5,434.5,1536.45,2593.25,780.9,470.63,1053.35,2883.4,1774,375.45,1492.65,700.05,1216.3,727.25,384.2,7434.15,854.55,11289,302,452,182.8,1819.55,682.9,234.53,15578.5,3791.65
1547523900,1489.3,789.8,662.8,2741.45,325.45,3200.25,518,428.7,1528.75,2608.25,786.25,475.45,1064.75,2927.4,1795.9,375.2,1503.95,726.95,1219.15,731.1,383.8,7382.35,855.95,11352.3,302.85,454.2,186.35,1870.1,709.15,247.46,15723.5,3841.25
1547610300,1482.25,791.7,665.6,2723.35,327.05,3185.35,513.9,426.45,1528.1,2631.8,778.65,471.58,1061.3,2891,1778.85,376.8,1530.7,736.7,1208.6,729.4,382.75,7345.05,842.75,11120.3,304.35,454.85,186.15,1873.05,703.8,252.64,15901.1,3891.15
1547696700,1462.65,777.15,677.2,2733.2,329.25,3216.5,511.1,422.25,1511.4,2627.35,794.25,477.8,1067.7,2916.15,1755.6,375.75,1525.1,732.55,1221.45,736.2,380.8,7357.4,868.55,11220.35,298.85,427.65,185.45,1896.8,707.6,252.11,15958,3852.55
1547783100,1445.65,773,667.05,2723.75,327.1,3174.7,510.45,425.15,1515,2606.25,790.25,483.38,1069.05,2904.7,1750.8,373.5,1519.15,730,1242.2,735.55,379.85,7377.2,888.45,11293.05,296.45,392.15,183.65,1902.25,710.6,259.13,15629.65,3820.05
1548042300,1434.75,779.35,662.55,2684.55,332.58,3158.1,511.1,428.45,1502.75,2605.35,784.65,483.02,1074.65,2804.7,1752.45,372.3,1508.65,740.85,1270.45,730.9,380.65,7209.2,882.05,11282.55,293.05,399.85,182.1,1909,713.95,252.9,15731.2,3849.95
1548128700,1442.65,791.25,663.3,2693.2,335.23,3168.15,508.9,433.8,1507.6,2644.5,793.05,471.08,1067.5,2834.5,1756.25,370.4,1502.35,742.15,1291.65,710.9,377,7090.95,918.5,11270.95,291.35,419.4,181.05,1905.3,715.6,259.35,15999.25,3859.95
1548215100,1433.75,785.3,661.8,2683.4,335.92,3211.2,511.25,431.7,1508.15,2648.55,790.25,474,1056.1,2801.7,1768.9,368.55,1498.35,730.55,1276.95,698.25,377.95,7054.15,909.85,11359.1,287.2,431.6,180.35,1881.7,720.9,262.76,16094.9,3846.45
1548301500,1421.7,790.3,663.9,2650.85,336.05,3217.95,501.3,432,1496.55,2669.15,792.25,474.58,1054.03,2795.1,1761.85,365.5,1492.45,733.9,1267.2,698.9,375.6,7049.7,912.8,11450.55,288.4,424.15,175.85,1903.5,728.5,263.59,16163.6,3803
1548387900,1375.95,786.1,669.1,2624.55,332.8,3209.85,508.35,429.85,1497.75,2669.95,782.45,485.08,1048.97,2673.95,1756.85,358.05,1484.35,732,1266.3,684.8,370.95,6512.45,888.15,11353.65,285.45,422.6,173.5,1919.9,727.65,264.9,15694.95,3521.15
1548647100,1357.75,758.2,657.9,2561.7,325.5,3202.25,492.35,427.3,1474.5,2629.35,761.55,488.85,1044.32,2605.35,1743.35,344.5,1443.65,729.95,1263.55,673.9,366,6526.3,869.85,11351.6,282.4,412.7,172.35,1954.95,734.55,265.72,15047.4,3387.6
1548733500,1363.05,763.65,663.45,2565.65,325.1,3189.8,505.6,425.25,1506.55,2665.6,748.3,495.77,1032.07,2636.4,1758.2,348.2,1464.45,729.2,1255.8,671.45,366,6535.65,904.3,11402.95,281.45,423.15,173.95,1980.75,733.8,269.17,15413.25,3419.8
1548819900,1387.1,778.05,689.4,2497.8,323.4,3212.7,505.25,431.6,1506.05,2660.85,696.4,507.88,1016.5,2616.25,1731.8,366.2,1475.1,724.9,1222.2,678.05,366.1,6550.6,891.15,11416.5,287.85,418.05,174.75,1977.3,715.25,271.84,15454.1,3446.4
1548906300,1429.15,790.7,722.1,2561.2,325.9,3215.45,519.05,446.85,1514.75,2728.4,711.25,504.1,1041.05,2584.45,1771.7,365.3,1508.5,753.25,1257.75,683.65,366.15,6665,899.35,11562.75,295.2,426.7,182.1,2025.45,736,277.31,15818.65,3537.7
1548992700,1422.8,801.9,717.8,2617.6,335.2,3271.65,522.8,453.5,1541.75,2799.35,713.45,522.05,1046.05,2766.7,1805.3,355.85,1515.3,760.8,1261.55,691.45,375.25,6981.1,905.3,11595.25,285.05,425.2,182.75,2041.55,750.65,279.9,15862.45,3497.15
1549251900,1412.8,768.1,719.85,2657.45,328.2,3280.7,510.75,449.8,1616.4,2751.8,701.7,522.3,1055.8,2741.6,1812.15,356.35,1503.9,758.6,1277.85,677.9,364.75,7001.4,894.8,11608.6,285.05,416.75,181.45,2059.05,753.6,279.38,15933.65,3464.6
1549338300,1395.45,747.25,728.5,2721.3,326.52,3180.7,507.95,450.75,1622.1,2836.15,688.5,525.2,1059.75,2810.45,1829.65,354.2,1539.25,758.75,1285.3,687.15,361.6,7104.35,892.45,11637,285.15,411.6,176.6,2055.4,756.7,277.84,15725.9,3473.9
1549424700,1409.8,763.9,724.75,2785.9,319.25,3194.55,530.6,455.35,1657.15,2806.4,709.05,530.63,1063.32,2834.75,1839.8,360,1523.6,767.7,1282.75,697.95,364.4,7203.55,900.75,11677.8,289.85,418,179.45,2085.65,815.5,280.65,16083.45,3531.25
1549511100,1426.85,781.3,728.5,2869.55,329.08,3221.5,532.3,460.5,1672.4,2836.15,703.75,533.45,1061.07,2894.2,1847.8,359.2,1516.75,766.3,1288.75,703.75,366.45,7307.65,903.95,11773.1,288.45,435.85,183.8,2087.45,809.6,281.4,16295.6,3584.1
1549597500,1401.85,762.95,720,2864.55,328.45,3126.1,536.35,453.05,1686.25,2785,686.95,534.8,1063.22,2888.3,1826.15,355.5,1502.7,764.15,1300.6,684.35,363.95,7157.05,895.95,11271.45,285.85,432,150.9,2070.8,809.45,280.72,16228.75,3562.25
1549856700,1372.7,766.05,713.2,2858.1,323.58,3117.8,543.3,451.3,1643.2,2626.15,700.45,540.8,1072.78,2893.8,1815.2,351.15,1508.2,765.1,1305.4,650.3,360.95,7203.55,921.85,10854.45,280.45,429.45,152.9,2075.45,813.35,280.42,15972,3467.45
1549943100,1379.1,771.1,705.4,2841.55,322.65,3023.75,543.7,448.5,1647.8,2663.5,695.55,532.67,1069.53,2808.45,1804.1,346.15,1499.15,753.5,1304.75,652,359.15,7164.6,902.35,10792.85,276.65,440,152.05,2062.5,808.7,281.66,15877.35,3468.6
1550029500,1375.6,749.5,700.25,2836.85,320.73,2934.05,544.2,441.7,1645.55,2661.1,684.5,537.47,1075.15,2767.2,1805.45,341.55,1496,756.55,1304.45,644.5,348.05,7054.55,900.55,10577.45,269.5,432.6,154.85,2074.45,812.25,283.31,15692.05,3477.7
1550115900,1368.2,751.4,695.1,2834.35,322.38,2942.45,543.5,442.5,1643.75,2677.8,684.05,532.33,1060.05,2784.95,1789.85,344.8,1524.45,743.2,1293.3,637.75,346.9,7054.4,901,10619.3,268.25,442.35,160.25,2049.65,807.85,281.33,15681.9,3500.8
1550202300,1358.25,725.95,687.85,2822.9,309.23,2871.2,542.5,436.2,1626,2570.75,666.6,531.28,1052.68,2705.1,1780.2,342.9,1514.55,745.2,1286.8,629.95,340.75,6954.85,899.35,10584.9,264.1,424.75,161.55,2038.55,803.9,282.11,15623.4,3449.25
1550461500,1334.85,719.5,694.5,2797.95,304.27,2922.1,542.4,424.3,1582.15,2577.25,660.95,525.15,1049.53,2694.8,1759.95,340,1521.6,743.1,1281.75,626.2,339.05,6867.9,872,10376.65,261.1,416.55,162.8,1979.2,806.9,282.04,15347.05,3437.6
1550547900,1354.95,710.95,693.4,2785.85,308.38,2885.5,540.55,422.55,1593.7,2547.05,670.45,520.95,1045.2,2648,1744.9,343.9,1482.45,726.8,1280.6,633.95,336.2,6818.7,890.1,10527.95,263.45,415.3,163.45,1910.15,794.45,273,15382.65,3475.05
1550634300,1390.15,723.95,701.2,2788.25,310.38,2930.75,542.55,426.05,1566.45,2536,677.05,529.83,1055.88,2635.6,1740.7,346.55,1486.8,741.75,1294.8,636.15,334.7,6877.9,907.05,10533.45,267.9,424,165.35,1922.25,813.7,279.79,15771.5,3582.05
1550720700,1394.7,731.95,698.85,2818.95,311.2,3002.7,546.65,427.7,1556.3,2591.15,667.7,527.05,1060.7,2652.95,1757.95,351.6,1474.2,736.15,1291.35,636,338.25,6829.95,901.25,10636,268.2,431.2,170.05,1916.9,821.95,281.4,16176.05,3634.4
1550807100,1389,731.45,703.8,2813.05,310.98,3016.7,542.6,435.65,1571.2,2639.8,670.2,533.47,1048.82,2683,1769.3,352.95,1467.5,735.9,1240.65,647.25,340.75,6935.85,906.6,10689.2,271.55,431.65,174,1927.55,826.45,284.14,16174.45,3627.9
1551066300,1381.25,710.35,705.1,2844,309.17,3047.5,549.35,433.1,1596.15,2665.8,662.2,542.55,1062.8,2713.55,1771.9,355.85,1494.3,755.15,1237.7,651,340.6,6945.3,910.7,10855.1,270.9,436.6,176.1,1986.2,831.85,289.09,16544.3,3720
1551152700,1387.25,718.7,709.8,2852.65,309.85,3073.05,550.75,430.05,1622.95,2646.95,656.3,530.58,1054.38,2686.25,1771.4,348.95,1479.9,742.25,1233.05,651,341.3,6911.35,908.85,10814.1,266.8,435.6,181.95,2034.1,833.65,290.4,16643.9,3784.45
1551239100,1425.85,718.05,716.8,2902.6,308.9,3061.4,550.35,434.5,1638.4,2647.5,658.65,530.28,1047.9,2682.65,1738.95,346,1479.05,736.25,1217.9,655.85,339.4,6974.05,898.95,10732.7,267.6,441.75,177.4,2058.05,825.35,280.99,16735.35,3875.75
1551325500,1416.75,715.75,714.3,2907.05,312.42,3076.25,556.75,441,1662.6,2648.5,677.25,530.92,1045.6,2645.4,1744.8,351.7,1479.9,739.3,1221.95,649.5,342.25,6877.9,913.1,10711.3,271,446.8,178.5,1997.6,830.95,277.24,16716.3,3835.85
1551411900,1473.45,727.65,707.35,2864.95,317.65,3090,552.2,446.5,1678.3,2654.65,683.1,530.28,1048.68,2685.4,1747,355.5,1524.4,746.6,1230.75,653.15,337.3,6980.2,935,10529.75,274.8,450.8,181.2,2004.35,827.65,278.4,16814.95,3894.45
1551757500,1536.85,738.8,734.75,2907.15,314.4,3090,552.3,445.15,1671.7,2667.45,698,528.63,1056.82,2812.65,1736.55,364.15,1547.55,735.95,1244.3,661.25,337.2,7166.7,922.85,10578.5,278.2,458.4,195.1,1995,815.75,272.51,17333,3975.95
1551843900,1558.85,738.25,723.35,2932.45,314.85,3047.65,550,439.75,1713.1,2701.45,707.75,525.05,1053.4,2778.95,1711.35,372.45,1539.55,737.25,1244.55,663.8,338.5,7095.8,923.05,10392.85,279.75,461.95,190.15,2011.55,828.75,279.35,17577.25,3978.65
1551930300,1560.9,728.2,735.8,2918.05,306.58,3059.2,544.55,436.05,1660.75,2693.45,710.7,520.55,1063.45,2745.65,1716.75,372.35,1534.9,727.6,1244.25,675.05,339,7074.55,923.3,10269.9,283.15,453.85,190.65,2023.75,813.55,269.65,17521.45,3937.95
1552016700,1584,738.4,736.6,2954.5,308.83,3083.7,542.45,434.7,1657.55,2632.75,711.25,507.5,1068.82,2759.95,1713.4,372.55,1525.2,717.1,1243.05,673.15,336.7,7008.3,924.45,10164.8,282.6,456.85,182.35,2032.65,816.45,258.1,17731.9,3987.25
1552275900,1610.1,752.85,736.9,2994.2,313.35,3149.8,543.05,443.8,1695.85,2639,724.45,505.13,1069.8,2823.3,1724.85,376.95,1521.5,715.45,1256.1,682.65,348.9,7123,932.45,10315.85,288.15,461.95,183,2020.5,812.2,260.35,18034.85,4060.95
1552362300,1600.85,776.8,744.95,2993.25,319.13,3148.9,541.75,448.7,1706.4,2679.2,726.85,508.73,1091.1,2823.75,1742.5,387.8,1577.45,711.15,1265.15,689.05,351.7,7192.1,923.85,10489.3,288.05,471.95,185.6,2019.6,809.45,262,18106.3,4101.5
1552448700,1580.7,768.25,741.7,3006.2,310.08,3135.95,534.7,442.5,1674,2662.4,726.35,514.95,1113.88,2813.1,1752.75,391.95,1633.6,712.4,1266.9,685.95,344.1,7120.15,928.65,10743.75,294,457.35,182.45,2005.4,794.45,259.15,17972.7,4045.4
1552535100,1547.95,782.3,744.35,3006.75,310.42,3157.15,535.6,441.45,1702.3,2661.8,717,506.02,1114.95,2762.5,1745.25,389.15,1682.85,712.25,1275.95,687.45,347.2,7119.15,953.95,10755.6,292.7,468.8,180.45,1997.9,792.95,258.15,17756.55,3984.6
1552621500,1539.6,775.1,738.45,3012.1,312.42,3080.95,535.3,427.65,1717.3,2672.25,704.35,517.3,1131.43,2749.2,1706.6,395.8,1702.95,722.25,1330.8,696.1,340.1,7122.35,949.45,10342.8,299.2,466.75,180.6,2049,803.1,263.75,17615,3929.1
1552880700,1557.1,780.4,755.75,2993.55,315.2,3131.95,537.25,430.4,1697.45,2680.3,719.1,508.55,1134.88,2677.1,1705.65,396.55,1727.85,713.3,1345.9,687.1,341.7,6932.3,964.75,10505,300.15,467.6,182.8,2030.5,792.7,258.8,17863,3987.9
1552967100,1573.3,780.5,763.7,2968.3,315.35,3136.25,535.9,429.15,1703.3,2714.8,713.7,519.53,1138.5,2627.25,1708.1,398.6,1728.8,724.55,1353.45,692,341.45,6855.8,948.45,10743.9,304.2,470.7,183.45,2033.7,798.6,258.7,18127.95,3999.7
1553053500,1564,779.25,758.35,2941.25,315.33,3097.6,535.6,427.7,1683,2758.05,705.45,521.17,1152.82,2619.05,1693.65,394.5,1720.25,740.45,1356.3,680.85,339.8,6690.05,953.6,10575.6,304.95,476.45,180.6,2017.25,793.3,262.3,18074.45,3939.1
1553226300,1584.85,769.9,759.55,2941.85,308.85,3104.5,527.8,425.4,1668.5,2752.7,700.55,513.88,1140.8,2605.9,1681.35,392.2,1704.05,743.8,1338.5,680,339.7,6578.9,941.9,10617.55,298.75,473.2,175.55,2009.8,791.7,261,18145.25,3943.2
1553485500,1577.3,776.7,746.35,2950.15,306.13,3092.4,527.8,420.1,1707.6,2778.9,691.55,509.77,1139.82,2581.9,1676.1,384.5,1688.45,736.35,1312.65,665.45,334.15,6539.9,943.85,10527.25,294.45,465.75,171.35,1988.35,790.65,257.15,17869.65,3882
1553571900,1573.8,783.15,758.7,2949.8,306.8,3103.8,530.95,426.2,1712.6,2785.25,693.75,519.28,1158.82,2581.8,1687.55,395,1719.75,729.05,1347.15,671.25,338.3,6603.6,953.15,10720.65,304,470.8,173.65,1985.8,772.75,255.7,18086.75,3929.7
1553658300,1603.45,777.35,760.75,2976.65,301.58,3101.55,526.3,412.3,1670.55,2769.75,690.9,521.97,1150.3,2548.2,1681.35,393.1,1800.1,730.2,1336.05,661.25,336.75,6528.1,944.55,10899.2,308.7,465.6,170.3,1969.75,766.35,254.85,17931.7,3912.05
1553744700,1626.6,776.35,784.8,2896.45,306.5,3100.45,529.5,415.45,1669.75,2744.15,699.4,546.88,1160.05,2552.5,1700.75,402.4,1819.2,745.1,1350.7,662.75,341.05,6655.25,949.1,11121.25,320.5,480.55,172.15,2017,779.6,257.2,18409.85,3944.25
1553831100,1670.95,790.8,780.3,2880.45,307.88,3102.25,532.7,412.25,1716.7,2796.15,689.1,547.35,1164.7,2574.45,1714.7,400.5,1786,747.25,1342.6,677.4,348.2,6719.4,952.45,11044.75,322.05,481.7,175.65,2014.6,779.45,256.95,18716.9,4031.55
1554090300,1659,798.75,770.65,2904.6,311.83,3062.15,529.9,404.3,1737,2816.65,682.85,558.35,1162.75,2575.9,1698.65,400.3,1756.95,760.6,1348.55,666.6,350.1,6873.75,952.15,10975.95,325.1,482.15,188.5,2046.25,788.7,263.55,18878.55,4077.05
1554176700,1630.75,792.35,772.85,2858.9,309.33,3007.8,526.5,405.05,1713.1,2816.05,661.9,555.55,1156.55,2587.95,1694.35,399.8,1783.5,763.05,1347.6,673.6,347.85,6919.35,953.65,10836,330.55,473.2,204.2,2088.4,795.3,263.35,18625.4,4043.6
1554263100,1632.4,778.1,766.7,2855.75,305.5,3000,523.7,405.6,1686.05,2787.75,669,562.6,1156.6,2600.4,1684.3,394.95,1784.5,759.25,1345.35,663.95,357.35,7107.9,950.65,11056.6,323.1,466.15,202.5,2092.75,784.15,263.1,18683.95,4030.55
1554349500,1637.95,790.6,766.7,2877.6,309.02,3054.45,525.3,407.4,1713.7,2795.5,679.35,553.33,1152.22,2660.4,1679.5,391.95,1751.1,754.2,1334.3,658.25,356.65,7153.4,949.3,11013.15,324.2,469.35,207.5,2031.75,780.55,260.45,19032.8,4099
1554435900,1673.2,792.3,768.7,2877.25,308.4,3016.35,536.85,403.85,1728.95,2776.9,674.5,551.08,1162.07,2635.25,1672.4,393.8,1780.2,764.25,1347.1,662.45,359.65,7130.3,958.35,11065.95,319.4,466.15,207,2065.6,783.75,264.25,19237.5,4224.7
1554695100,1651.95,785.8,757.7,2867.65,304.98,2992.55,528.85,403.9,1696.25,2782,668.3,552.3,1153.32,2599.45,1676.6,389.1,1760.7,772.25,1348,669.8,361.25,7160.1,961.6,10930.05,315.05,464.9,202.3,2083.8,792.55,265.75,18933.8,4182.9
1554781500,1663.35,789.85,769.25,2927.2,311.85,2986.15,535.95,405.45,1725.5,2774.75,668.2,561.63,1152.78,2641.3,1689.8,398.85,1774.8,764.2,1351.7,671.85,358.65,7271,967.2,10866.95,316.85,473.35,207.75,2102.1,792.55,275,19046.1,4194.75
1554867900,1644.95,796.1,766.45,2942.35,316.48,2977.9,548.75,405.1,1731.4,2782.2,668.7,552.83,1127.57,2613,1703.3,395,1760.9,758.25,1356,673.6,361.45,7216.85,965.55,10902.6,313.25,474.5,216.9,2055.8,793.1,280.55,19053.6,4154.25
1554954300,1682.3,788.25,756.55,2991.25,317,2967.85,548.5,406.2,1726.6,2823.6,668.85,548.17,1134,2618.9,1719.95,392.75,1753.65,747.5,1349.2,677.5,360.05,7230,965.95,10842.25,316.95,467.9,219,2034.1,784.7,281,19044.95,4174.25
1555040700,1668,779.75,767.9,3007.6,316.58,3005.05,557.25,408.9,1739.25,2816.15,675.2,545.3,1137.18,2657.75,1727.85,395.7,1748.55,752.45,1351.3,682.65,362.65,7379.6,966.7,11023.6,317.35,467.5,216.65,2026.85,790.1,283.45,19165.55,4189.2
1555299900,1677.4,779.3,765.6,3034.85,312.48,3003.9,568.95,407.4,1747.85,2800.1,675.05,554.28,1146.85,2710.35,1725.6,393.75,1755.35,729.05,1375.5,686.7,362.65,7366.55,967.3,10978.2,317,460.2,231.9,2117.5,799.6,288.45,19410.4,4236.95
1555386300,1705.85,785.9,774.4,3070.1,312.52,3031,561.6,409.4,1722.1,2828.6,671.65,555.28,1154.95,2745.9,1741.55,407.5,1818.25,725.65,1387.5,690.2,365.05,7469.95,960.85,11166.5,317.2,464.6,231.5,2136.8,800.8,280.15,19607.85,4275.45
1555559100,1704.1,790.65,772.25,3069.6,308.35,2998.3,563.6,405.55,1725.5,2806.1,670.15,552.75,1148.25,2743.75,1742.95,404.85,1767.9,717.4,1372.4,685.2,366.15,7451.1,966.6,10977.2,311.7,463.05,236.75,2152.7,801.15,284.85,19689.5,4267.8
1555904700,1663.85,780.2,756.45,3054.3,303.9,3004.15,561.6,403.6,1703.25,2802.3,666.5,551.83,1138.03,2690.45,1743.8,395.3,1695.85,722.4,1360.1,673.95,364.45,7323.25,972.55,10889.2,310.35,454.85,235.25,2166.2,805.65,287.7,19413.2,4214.3
1555991100,1663.05,779.45,752.5,3038.5,307.2,2998.6,563.05,402.65,1688.8,2823.85,671.25,552.08,1126.3,2635.8,1744.4,396.15,1656.4,727.65,1354.85,665.6,364.55,7055.85,972.85,10918.1,305.95,468.4,231.5,2157.2,805.7,290.4,19335.1,4210.3
1556077500,1606.7,787.25,752.4,3075.05,307.9,2987.1,560.05,399.35,1740,2856.75,674.5,569.95,1141.78,2618.6,1755.55,401.45,1700.4,736.05,1369.55,669,363.55,7003.6,977.35,10836.75,310.95,469.55,224.2,2186.8,820.15,293.2,19476.95,4403.9
1556163900,1634.4,803.65,747.35,3075.25,312.63,2996.2,560.5,398.25,1732.9,2949.25,653.9,569.92,1141.05,2634.85,1749.55,399,1687.35,733.9,1370.45,670.2,360.05,6969.2,984.2,10888.5,308.3,465.35,223.8,2197.25,823.3,294.65,20068.9,4648.9
1556250300,1650.25,838.05,766.55,3045.6,312.33,2985.1,572.55,400.9,1738,2918.05,654.65,573.38,1146.1,2620.15,1758.5,409.55,1705.25,743.15,1387.05,663.5,361.65,6895.05,982.3,11007.8,313.6,468,217.2,2235.05,830.25,294.55,20168.05,4649.9
1556595900,1639.85,824.1,771.7,3002.15,298.38,2913.35,568.4,400.3,1756.3,2948.35,650.9,593.9,1162.43,2526.25,1767.25,409.65,1614.95,755.8,1392.3,649.1,361.4,6700.5,986.8,10943.55,310.95,460.1,215.75,2255.9,841.1,298.65,19899,4646.95
1556768700,1625.2,802.15,757.9,3047.05,281.02,2802,568.1,384.9,1722.2,2931.55,652.8,583.7,1176.5,2563.8,1736.35,397.85,1572.9,734.7,1409.35,648.9,356.8,6714.8,984.45,10655.3,308.8,454.2,208.95,2215.75,840.6,294.45,19999.1,4648.3
1556855100,1642.1,785.3,762.2,3074.7,277.8,2718.5,568.85,382.5,1713.4,2925.35,644.45,574.72,1183.93,2578.4,1705.45,405,1569.05,727.6,1419.4,650.5,357.7,6743,977.15,10532.75,310.65,456.3,211.1,2142.35,820.9,293.15,19993.35,4604.15
1557114300,1627.5,782,753.05,3039.7,273.85,2686.2,566.95,380.85,1705,2932.4,639.2,570.97,1171.05,2544.2,1682.2,404.35,1539.3,721.35,1416.8,641.3,342.1,6754.4,982.9,10454.75,310.55,455.15,201.5,2165.6,825.25,292.9,19819.75,4550.25
1557200700,1608.65,772.8,746.8,3036.75,276.63,2667.8,561.5,378.25,1700.45,2950.5,638.55,568.75,1167.3,2536.45,1705.05,388.35,1522.75,727.65,1409,638.1,362,6719.85,973.8,10520.35,305.6,449.75,192.05,2150.05,817.75,294.05,19846.95,4546.9
1557287100,1598.7,768.05,740.95,2973.85,274.33,2669.65,561.45,370,1677.65,2922.2,638.4,569.05,1158.25,2512.45,1695.55,385.05,1497.95,722.8,1403.4,625.35,357.85,6680.55,974.7,10378.75,299.8,441.35,186.5,2161.75,808.25,293,19897.65,4537.7
1557373500,1598.9,760,734.95,2991.15,267.08,2681.3,561,369.55,1634.45,2913.5,641.75,570.8,1148.47,2549.5,1709,383.55,1481.65,723.15,1383.9,629.3,357.9,6646.8,972.95,10411.9,300.9,440.8,187.25,2166.7,814.4,292.2,19412.25,4504.7
